question_id,creation_date,year,title,body,label
48046437,1/1/2018,2018,How to use dependency injection with inheritance in C#,"<h1>Introduction</h1>
<p>Hi everyone, I'm currently working on a persistence library in C#. In that library, I have implemented the repository pattern where I'm facing a SOLID issue.
Here is a simplified example my current implementation to focus on the essential:</p>
<p><strong>The abstract repository containing in the persistence library:</strong></p>
<pre class=""lang-cs prettyprint-override""><code>public abstract class Repository&lt;T&gt; 
{
    protected Repository(
        IServiceA serviceA,
        IServiceB serviceB) 
    {
        /* ... */
    }
}
</code></pre>
<p><strong>The concrete repository created by the library user:</strong></p>
<pre class=""lang-cs prettyprint-override""><code>public class FooRepository : Repository&lt;Foo&gt; 
{
    protected FooRepository(
        IServiceA serviceA,
        IServiceB serviceB) :
        base(serviceA, serviceB)
    {
        /* ... */
    }
}
</code></pre>
<h1>Problem</h1>
<p>OK, with the current code, the derived class has to know every dependency of the base class which can be ok, but what if I add a dependency to the base class? Every derived class will break because they will need to pass that new dependency to the base class... So currently, <strong>I'm limited to never change the base class constructor</strong> and it's a problem because I want my base class to had the possibility to evolve. <strong>This implementation clearly breaks the Open/Closed Principle</strong>, but I don't know how to solve this issue without breaking the SOLID...</p>
<h1>Requirements</h1>
<ul>
<li>The library should be easy to use for the user</li>
<li>The concrete repositories should be able to be constructed through the DI</li>
<li>One or more dependencies should be added to the abstract repository without impacting the derived repositories</li>
<li>It should be possible to register every repository in the DI container using a naming convention as does the <em>ASP.NET MVC framework</em> with the controllers</li>
<li>The user should be able to add more dependencies in his derived repository if he wants</li>
</ul>
<h1>Solutions already envisaged</h1>
<h3>1. Service aggregator pattern</h3>
<p>Following this <a href=""http://peterspattern.com/dependency-injection-and-class-inheritance/"" rel=""noreferrer"">article</a>, the service aggregator model can be applied in this situation so the code would look like something like this:</p>
<p><strong>The abstract repository containing in the persistence library:</strong></p>
<pre class=""lang-cs prettyprint-override""><code>public abstract class Repository&lt;T&gt; 
{

    public interface IRepositoryDependencies
    {
        IServiceA { get; }
        IServiceB { get; }
    }

    protected Repository(IRepositoryDependencies dependencies) 
    {
        /* ... */
    }
}
</code></pre>
<p><strong>The concrete repository created by the library user:</strong></p>
<pre class=""lang-cs prettyprint-override""><code>public class FooRepository : Repository&lt;Foo&gt; 
{
    protected Repository(IRepositoryDependencies dependencies) :
        base(dependencies)
    {
        /* ... */
    }
}
</code></pre>
<p><strong>Pros</strong></p>
<ul>
<li>The derived classes don't break if a dependency is added to the base class</li>
</ul>
<p><strong>Cons</strong></p>
<ul>
<li>The implementation of the <code>IRepositoryDependencies</code> interface has to be modified if we add a dependency</li>
<li>The <a href=""http://peterspattern.com/dependency-injection-and-class-inheritance/"" rel=""noreferrer"">article</a> doesn't explain how to use <em>Castle DynamicProxy2</em> (which is an unknown technology for me) to dynamically generate the service aggregator</li>
</ul>
<h3>2. Builder pattern</h3>
<p>Perhaps, it's possible to remove the base repository constructor and introduce a builder template to create the repositories, but for this solution to work, the builder must be inheritable to allow the user to enter his repository own dependencies.</p>
<p><strong>Pros</strong></p>
<ul>
<li>The derived classes don't break if a dependency is added to the base class</li>
<li>The repositories construction is managed by another class</li>
</ul>
<p><strong>Cons</strong></p>
<ul>
<li>The user has to create a builder for each repository he wants to create</li>
<li>It's become harder to register every repository through the DI using a naming convention</li>
</ul>
<h3>3. Property injection</h3>
<p>Perhaps removing the base repository constructor and configuring the DI to use property injection might be an option.</p>
<p><strong>Pros</strong></p>
<ul>
<li>The derived classes don't break if a dependency is added to the base class</li>
</ul>
<p><strong>Cons</strong></p>
<ul>
<li>I think the property setter must be public?</li>
</ul>
<h1>Conclusion</h1>
<p>Is there any of the mentioned solutions that could be acceptable in a SOLID world? If not, do you have a solution for me guys? You help is very appreciated!</p>
",0
48046440,1/1/2018,2018,pip Install error for mysql-python not working,"<p>I am trying to use the pip install mysql-python command and I get the error below. I have no idea what this means someone please help. I have already updated my verison of pip and setuptools and wheels so I am at a loss. I get a big error message but only have the first half presented below. </p>

<pre><code> C:\Users\Alex\Desktop\Cornell Stuff\Computer Programs\WinPython-64bit-
 3.4.3.3\python-3.4.3.amd64&gt;pip install mysql-python
 Collecting mysql-python
   Downloading MySQL-python-1.2.5.zip (108kB)
     100% |################################| 112kB 179kB/s
 Building wheels for collected packages: mysql-python
   Running setup.py bdist_wheel for mysql-python ... error
   Complete output from command ""C:\Users\Alex\Desktop\Cornell Stuff\Computer 
 Programs\WinPython-64bit-3.4.3.3\python-3.4.3.amd64\python.exe"" -u -c 
 ""import setuptools, 
 tokenize;__file__='C:\\Users\\Alex\\AppData\\Local\\Temp\\pip-build-
 1kxb8j7_\\mysql-python\\setup.py';f=getattr(tokenize, 'open', open)
 (__file__);code=f.read().replace('\r\n', '\n');f.close();exec(compile(code, 
 __file__, 'exec'))"" bdist_wheel -d 
 C:\Users\Alex\AppData\Local\Temp\tmpzz01n6ylpip-wheel- --python-tag cp34:
   running bdist_wheel
   running build
   running build_py
   creating build
   creating build\lib.win-amd64-3.4
   copying _mysql_exceptions.py -&gt; build\lib.win-amd64-3.4
   creating build\lib.win-amd64-3.4\MySQLdb
   copying MySQLdb\__init__.py -&gt; build\lib.win-amd64-3.4\MySQLdb
   copying MySQLdb\converters.py -&gt; build\lib.win-amd64-3.4\MySQLdb
   copying MySQLdb\connections.py -&gt; build\lib.win-amd64-3.4\MySQLdb
   copying MySQLdb\cursors.py -&gt; build\lib.win-amd64-3.4\MySQLdb
   copying MySQLdb\release.py -&gt; build\lib.win-amd64-3.4\MySQLdb
   copying MySQLdb\times.py -&gt; build\lib.win-amd64-3.4\MySQLdb
   creating build\lib.win-amd64-3.4\MySQLdb\constants
   copying MySQLdb\constants\__init__.py -&gt; build\lib.win-amd64-
 3.4\MySQLdb\constants
   copying MySQLdb\constants\CR.py -&gt; build\lib.win-amd64-
 3.4\MySQLdb\constants
   copying MySQLdb\constants\FIELD_TYPE.py -&gt; build\lib.win-amd64-
 3.4\MySQLdb\constants
   copying MySQLdb\constants\ER.py -&gt; build\lib.win-amd64-
 3.4\MySQLdb\constants
   copying MySQLdb\constants\FLAG.py -&gt; build\lib.win-amd64-
 3.4\MySQLdb\constants
   copying MySQLdb\constants\REFRESH.py -&gt; build\lib.win-amd64-
 3.4\MySQLdb\constants
   copying MySQLdb\constants\CLIENT.py -&gt; build\lib.win-amd64-
 3.4\MySQLdb\constants
   running build_ext
   building '_mysql' extension
   creating build\temp.win-amd64-3.4
   creating build\temp.win-amd64-3.4\Release
   C:\Users\Alex\Desktop\Cornell Stuff\Computer Programs\WinPython-64bit-
 3.4.3.3\python-3.4.3.amd64\..\tools\mingw32\bin\gcc.exe -mdll -O -DMS_WIN64 
 -Wall -Dversion_info=(1,2,5,'final',1) -D__version__=1.2.5 ""-IC:\Program 
 Files (x86)\MySQL\MySQL Connector C 6.0.2\include"" ""-
 IC:\Users\Alex\Desktop\Cornell Stuff\Computer Programs\WinPython-64bit-
 3.4.3.3\python-3.4.3.amd64\include"" ""-IC:\Users\Alex\Desktop\Cornell 
 Stuff\Computer Programs\WinPython-64bit-3.4.3.3\python-3.4.3.amd64\include"" 
 -c _mysql.c -o build\temp.win-amd64-3.4\Release\_mysql.o /Zl
   gcc: error: /Zl: No such file or directory
   error: command 'C:\\Users\\Alex\\Desktop\\Cornell Stuff\\Computer 
 Programs\\WinPython-64bit-3.4.3.3\\python-
 3.4.3.amd64\\..\\tools\\mingw32\\bin\\gcc.exe' failed with exit status 1

   ----------------------------------------
   Failed building wheel for mysql-python
   Running setup.py clean for mysql-python
   Failed to build mysql-python
</code></pre>
",1
48046440,1/1/2018,2018,pip Install error for mysql-python not working,"<p>I am trying to use the pip install mysql-python command and I get the error below. I have no idea what this means someone please help. I have already updated my verison of pip and setuptools and wheels so I am at a loss. I get a big error message but only have the first half presented below. </p>

<pre><code> C:\Users\Alex\Desktop\Cornell Stuff\Computer Programs\WinPython-64bit-
 3.4.3.3\python-3.4.3.amd64&gt;pip install mysql-python
 Collecting mysql-python
   Downloading MySQL-python-1.2.5.zip (108kB)
     100% |################################| 112kB 179kB/s
 Building wheels for collected packages: mysql-python
   Running setup.py bdist_wheel for mysql-python ... error
   Complete output from command ""C:\Users\Alex\Desktop\Cornell Stuff\Computer 
 Programs\WinPython-64bit-3.4.3.3\python-3.4.3.amd64\python.exe"" -u -c 
 ""import setuptools, 
 tokenize;__file__='C:\\Users\\Alex\\AppData\\Local\\Temp\\pip-build-
 1kxb8j7_\\mysql-python\\setup.py';f=getattr(tokenize, 'open', open)
 (__file__);code=f.read().replace('\r\n', '\n');f.close();exec(compile(code, 
 __file__, 'exec'))"" bdist_wheel -d 
 C:\Users\Alex\AppData\Local\Temp\tmpzz01n6ylpip-wheel- --python-tag cp34:
   running bdist_wheel
   running build
   running build_py
   creating build
   creating build\lib.win-amd64-3.4
   copying _mysql_exceptions.py -&gt; build\lib.win-amd64-3.4
   creating build\lib.win-amd64-3.4\MySQLdb
   copying MySQLdb\__init__.py -&gt; build\lib.win-amd64-3.4\MySQLdb
   copying MySQLdb\converters.py -&gt; build\lib.win-amd64-3.4\MySQLdb
   copying MySQLdb\connections.py -&gt; build\lib.win-amd64-3.4\MySQLdb
   copying MySQLdb\cursors.py -&gt; build\lib.win-amd64-3.4\MySQLdb
   copying MySQLdb\release.py -&gt; build\lib.win-amd64-3.4\MySQLdb
   copying MySQLdb\times.py -&gt; build\lib.win-amd64-3.4\MySQLdb
   creating build\lib.win-amd64-3.4\MySQLdb\constants
   copying MySQLdb\constants\__init__.py -&gt; build\lib.win-amd64-
 3.4\MySQLdb\constants
   copying MySQLdb\constants\CR.py -&gt; build\lib.win-amd64-
 3.4\MySQLdb\constants
   copying MySQLdb\constants\FIELD_TYPE.py -&gt; build\lib.win-amd64-
 3.4\MySQLdb\constants
   copying MySQLdb\constants\ER.py -&gt; build\lib.win-amd64-
 3.4\MySQLdb\constants
   copying MySQLdb\constants\FLAG.py -&gt; build\lib.win-amd64-
 3.4\MySQLdb\constants
   copying MySQLdb\constants\REFRESH.py -&gt; build\lib.win-amd64-
 3.4\MySQLdb\constants
   copying MySQLdb\constants\CLIENT.py -&gt; build\lib.win-amd64-
 3.4\MySQLdb\constants
   running build_ext
   building '_mysql' extension
   creating build\temp.win-amd64-3.4
   creating build\temp.win-amd64-3.4\Release
   C:\Users\Alex\Desktop\Cornell Stuff\Computer Programs\WinPython-64bit-
 3.4.3.3\python-3.4.3.amd64\..\tools\mingw32\bin\gcc.exe -mdll -O -DMS_WIN64 
 -Wall -Dversion_info=(1,2,5,'final',1) -D__version__=1.2.5 ""-IC:\Program 
 Files (x86)\MySQL\MySQL Connector C 6.0.2\include"" ""-
 IC:\Users\Alex\Desktop\Cornell Stuff\Computer Programs\WinPython-64bit-
 3.4.3.3\python-3.4.3.amd64\include"" ""-IC:\Users\Alex\Desktop\Cornell 
 Stuff\Computer Programs\WinPython-64bit-3.4.3.3\python-3.4.3.amd64\include"" 
 -c _mysql.c -o build\temp.win-amd64-3.4\Release\_mysql.o /Zl
   gcc: error: /Zl: No such file or directory
   error: command 'C:\\Users\\Alex\\Desktop\\Cornell Stuff\\Computer 
 Programs\\WinPython-64bit-3.4.3.3\\python-
 3.4.3.amd64\\..\\tools\\mingw32\\bin\\gcc.exe' failed with exit status 1

   ----------------------------------------
   Failed building wheel for mysql-python
   Running setup.py clean for mysql-python
   Failed to build mysql-python
</code></pre>
",0
48046448,1/1/2018,2018,Catch exceptions in a do-while loop?,"<p>Can someone explain and help me fix this program.</p>

<pre><code>import java.util.*;
import java.io.*;

public class test {

  public static void main(String[] args) {
    Scanner key = new Scanner(System.in);

    boolean clear;
    int in = 0;

    do {
      clear = true;

      try {
        in = key.nextInt();
      } catch (InputMismatchException e) {
        System.out.println(""Invalid"");
        clear = false;
      }

    } while (clear == false);

    String stringIn = Integer.toString(in);
    String[] dec = stringIn.split("""");

    for (int i = 1; i &lt; (dec.length); i++) {
      System.out.print(dec[i] + "" "");
    }
  }
}
</code></pre>

<p>Whenever I enter a invalid input instead of an int, my program keeps looping <em>""Invalid""</em> instead of giving the option to enter a new value for <strong>in</strong>.</p>
",0
48046449,1/1/2018,2018,Apple Watch console / device logs is empty,"<p>In XCode > Window > Devices and Simulators, I can see console /  logs from iPhone just fine but I can't see any logs coming from the paired Apple Watch. In Console.app, it's even worse. I can't see any logs / messages from both the iPhone and the Watch. I have tried to restart my Mac, reconnect the phone, but no use. Any thoughts?</p>

<p>XCode is 9.2 (9C40b). iOS 11.2.1, WatchOS 4.2. OS X 10.13.2
<a href=""https://i.stack.imgur.com/V7UMW.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/V7UMW.png"" alt=""enter image description here""></a></p>
",0
48046455,1/1/2018,2018,Multiple Group by in SQL,"<p>I have a table like this.</p>

<pre><code>Year        Month       TenDays     Pay    
========================================
2015         8          2           12     
2016         8          1           43
2016         8          2           11
2016         9          1           22
2016         9          2           33
2016         9          3           4
2016         9          3           25
</code></pre>

<p>I want to have SQL query that calculate sum of 'Pay' as 'TotalTenDays' group by 'year' and 'Month' and 'TenDays'
and also calculate sum of 'Pay' as 'TotalMonth' group by 'year' and 'Month'.</p>

<p>I can do that with ""union all"" but <strong><em>I am searching for a way without using union and 'with cte as()'.</em></strong>
Is it Possible?</p>

<p>Expected table must be like this:</p>

<pre><code>Year        Month       TenDays    TotalTenDays   TotalMonth
====================================================================
2015         8          2          12             12
2016         8          1          43             54
2016         8          2          11             54
2016         9          1          22             84
2016         9          2          33             84
2016         9          3          29             84
</code></pre>
",0
48046462,1/1/2018,2018,pyqt5 i save the image but it is always empty,"<p>I am using PyQt5 to build a GUI and inside it I am using a Class Drawer to enable for the user to draw using the mouse but when I am saving the image it is always empty can any one tell me why?</p>

<pre><code>class Drawer(QWidget):
   newPoint = pyqtSignal(QPoint)
   def __init__(self, parent=None):
      QWidget.__init__(self, parent)
      self.setAttribute(QtCore.Qt.WA_StaticContents)
      self.modified = False
      self.scribbling = False
      imageSize = QtCore.QSize(9500, 9500)
      h=400
      w=400
      self.myPenWidth = 13
      self.myPenColor = QtCore.Qt.black
      self.image = QtGui.QImage()
      self.image=QtGui.QImage(w,h,QtGui.QImage.Format_RGB32)



      self.path = QPainterPath()   


  def setPenColor(self, newColor):
     self.myPenColor = newColor

  def setPenWidth(self, newWidth):
     self.myPenWidth = newWidth

  def clearImage(self):
     self.path = QPainterPath() 
     self.image.fill(QtGui.qRgb(255, 255, 255))  ## switch it to else 
     self.modified = True
     self.update()


  def saveImage(self, fileName, fileFormat):
     self.image.save(fileName,fileFormat)



  def paintEvent(self, event):
     painter = QPainter(self)

     #painter.setPen(QColor(0, 0, 0))
     painter.setPen(QtGui.QPen(self.myPenColor, 
     self.myPenWidth,QtCore.Qt.SolidLine, QtCore.Qt.RoundCap, 
     QtCore.Qt.RoundJoin))
     #painter.setFont(QFont('Decorative', 10))
     painter.drawImage(event.rect(), self.image)
     painter.drawPath(self.path)

  def mousePressEvent(self, event):
     self.path.moveTo(event.pos())
     self.update()

  def mouseMoveEvent(self, event):
     self.path.lineTo(event.pos())
     self.newPoint.emit(event.pos())
     self.update()

  def sizeHint(self):
     return QSize(300, 300)
</code></pre>

<p>when I am calling it i use this function that calls the function inside the Drawer class </p>

<pre><code>def saveFile(self):#, fileFormat):

      fileFormat=""PNG""
      fileName=""ar.png""

      self.draw2.saveImage(fileName,fileFormat)
</code></pre>
",1
48046464,1/1/2018,2018,Smooth mouse movement in C++,"<p>I was wondering if anyone could help me with some code, essentially I've made a small function that moves the mouse cursor relative to the mouse cursor's current position, however the cursor teleports; I'd like to find a way to make it 'glide', smoothly so it looks a little more natural.</p>

<p>Here is the code below:</p>

<pre><code>#import &lt;Windows.h&gt;

void MouseXY(int x, int y) {
        POINT p;
        if (GetCursorPos(&amp;p)) {
            SetCursorPos(p.x + x, p.y + y);
        }
    }
</code></pre>

<p>Any help would be greatly appreciated.</p>
",0
48046484,1/1/2018,2018,Convert Zip byte[] to Unzip byte[] using java code,"<p>Could some one help me with the code snippet in converting zip byte[] to unzip byte[] in memory with out writing to a file intermediary </p>

<p>I looked in to this stack overflow ""<a href=""https://stackoverflow.com/questions/9209450/convert-zip-byte-to-unzip-byte"">convert zip byte[] to unzip byte[]</a>' but not able to get it using java code</p>

<p>Thanks
Somu</p>
",0
48046488,1/1/2018,2018,why there is no loss of precision for this floating point number assigned by sqrt()?,"<p>I want to understand how C handles the loss of precision for floating point number.</p>

<p>Here's my simple code:</p>

<pre><code>#include &lt;stdio.h&gt;
#include &lt;math.h&gt;

int main ()
{
    double a;
    int i;
    i = 7;
    a = sqrt(i);

    printf(""i = %d, a = %lf\n"", i, a); 
    printf(""a * a = %lf\n"", a*a);

    a = 2.645751;
    printf(""a * a = %lf\n"", a*a);

    return(0);
}
</code></pre>

<p>Following is the result after cc</p>

<blockquote>
  <p>i = 7, a = 2.645751 </p>
  
  <p>a * a = 7.000000</p>
  
  <p>a * a = 6.999998</p>
</blockquote>

<p>If directly assigned a floating number which is 2.645751, the result of a * a looks understandable to me.</p>

<p>But if a is assigned sqrt(7), why there is no loss of precision for the output of a * a?  </p>

<p>That is hard for me to understand.  </p>
",0
48046493,1/1/2018,2018,Create a model with a required relationship,"<p>I'm trying to create a model that has a relationship which is required for the object to be valid. Querying this model should not return any results that are missing this relationship. It seems like <a href=""https://laravel.com/docs/5.5/eloquent#global-scopes"" rel=""nofollow noreferrer"">global scopes</a> are the best option for this scenario, however I've been unable to make this work. Am I doing something wrong? Perhaps there's a better way?</p>

<p>Here is a simplified version of the model.</p>

<pre><code>&lt;?php

namespace App\Models;

use Illuminate\Database\Eloquent\Model;

class Car extends Model
{
    protected static function boot()
    {
        parent::boot();

        static::addGlobalScope('has_details', function ($builder) {
            $builder-&gt;has('details');
        });
    }

    public function details()
    {
        return $this-&gt;hasOne(Details::class);
    }
}
</code></pre>

<p>And here is a one-to-many relationship method on another model.</p>

<pre><code>public function cars()
{
    return $this-&gt;hasMany(Car::class);
}
</code></pre>

<p>Without the global scope, this code returns all related ""cars"", including ones without ""details"". With the global scope, no ""cars"" are returned. I want this code to only return ""cars"" with ""details"".</p>

<p>Thank you.</p>
",0
48046494,1/1/2018,2018,Pydoc Uncaught Exception,"<p>I looked up sys in pydoc because a book I am reading recommended it to me, I came across last_type which was type of last uncaught exception, my question is what is an uncaught exception in pydoc/python and what is it used for?</p>
",1
48046498,1/1/2018,2018,I&#39;ve nested a ul in a ul but get an error. I&#39;ve searched here but the solutions don&#39;t seem to apply,"<p>This is the error: Element ul not allowed as child of element ul in this context. (Suppressing further errors from this subtree.)</p>

<p>Here is the html:</p>

<pre><code> &lt;tr&gt;     
 &lt;td&gt; Incorporated Business Accounts - additional requirements:

 &lt;ul&gt;

 &lt;li&gt; Business name and address  &lt;/li&gt;
 &lt;li&gt; Nature of business and date of incorporation &lt;/li&gt;
 &lt;li&gt; BIN number&lt;/li&gt;
 &lt;li&gt; Certificate of Incorporation&lt;/li&gt;
 &lt;li&gt; Names of company directors&lt;/li&gt;
 &lt;li&gt; Names of directors &lt;/li&gt;
 &lt;li&gt; Proof of signing authority &lt;/li&gt;
        &lt;ul&gt;
        &lt;li&gt; Ltd Companies:  Memorandum and Articles of Incorporation/Bylaws &lt;/li&gt;
        &lt;li&gt; Registered Societies:  Constitution and Bylaws or minutes&lt;/li&gt;
        &lt;li&gt; Strata Corporations: Bylaws or minutes&lt;/li&gt;
        &lt;/ul&gt;
 &lt;li&gt; Photo ID for all signers: if more than 3 signers, must ID at least 3 of those persons&lt;/li&gt;
 &lt;/ul&gt;
 &lt;/td&gt;&lt;/tr&gt;
 &lt;/tbody&gt;
 &lt;/table&gt;
</code></pre>
",0
48046500,1/1/2018,2018,Array in Pandas Dataframe,"<p>I'm currently testing Google Search Console API data with Pandas.</p>

<p>The data is structured like this:</p>

<pre><code>'rows': [{
    'impressions': 307.0, 
    'clicks': 79.0, 
    'position': 1.013029315960912}, 
    {'keys': ['spring break 2018', 'https://zrce.eu/partykalender/big-beach-spring-break/']},
    {
    'impressions': 5307.0, 
    'clicks': 179.0, 
    'position': 1.013029315960912}, 
    {'keys': ['spring break zrce', 'https://zrce.eu/partykalender/big-beach-spring-break/']},
    {
    'impressions': 3307.0, 
    'clicks': 759.0, 
    'position': 1.013029315960912}, 
    {'keys': ['spring break 2017', 'https://zrce.eu/partykalender/big-beach-spring-break/']},
    {
    'impressions': 3567.0, 
    'clicks': 749.0, 
    'ctr': 0.25732899022801303, 
    'position': 1.013029315960912}, 
    {'keys': ['zrce', 'https://zrce.eu/']}
]
</code></pre>

<p>I transform the data to a Pandas dataframe like this:</p>

<pre><code>df = json_normalize(jsonfiles, 'rows')
</code></pre>

<p>My problem is the nested keys array. I want to transform the first value of the array to be in a keyword column and the second to be in an url column. </p>

<p>output should be something like this </p>

<pre><code>{
    'impressions': 3567.0, 
    'clicks': 749.0, 
    'ctr': 0.25732899022801303, 
    'position': 1.013029315960912}, 
    'keyword': 'zrce', 
    'url': 'https://zrce.eu/'}, ...
</code></pre>

<p>something like this is sadly not working </p>

<pre><code>df[""keyword""]=df[""position""][0]
df[""url""]=df[""position""][0]
</code></pre>

<p>If I query the API to get just the keyword or url something like this works. The array just has 1 value in this case.</p>

<pre><code>df['keyword'] = df['keys'].apply(pd.Series)
</code></pre>

<p>But with 2 values in the array of course this fails</p>
",1
